IPC主分类,发明名称,摘要
G11B20/10  ,一种话音的录音和播放方法及装置 [发明],本发明实施例涉及一种话音的录音和播放方法及装置，方法包括：对音频模拟信号进行采样生成采样数据并进行编码操作，生成编码数据；设置环形缓冲器对编码数据进行直接内存访问式存取，并向编码数据中插入标签信息，生成标签编码数据，然后存储到存储卡中；通过录音及播放模块接收播放请求信息，并根据标签信息读取标签编码数据，然后对标签编码数据进行去除标签操作，并通过环形缓冲器进行直接内存访问式存取，然后通过语音编解码模块进行解码操作，得到原始的采样数据并转换后进行播放。通过本发明，能够大大减小录音时所采集的音频数据的储存量，节约存储空间，并通过直接内存访问的方式避免系统资源的过多消耗，提升了系统的可扩展能力。
G06F1/18  ,一种台式电脑硬盘安装结构 [实用新型],本实用新型公开了一种台式电脑硬盘安装结构，具体涉及硬盘安装技术领域，包括放置支架，所述放置支架内部放置有硬盘主体，所述放置支架内部前端设有固定板，所述固定板内部设有对固定板进行固定的固定机构；所述固定机构包括固定板内部开设的第一滑槽，所述第一滑槽内部通过轴承活动连接有转轴，所述第一滑槽内部左右两端均插接有安装杆，两个所述安装杆相靠近的一端均固定设有拉绳，两个所述拉绳均缠绕在转轴外端，所述放置支架前端左右两侧均开设有放置孔，所述安装杆与放置孔相适配，所述放置支架内部设有将硬盘主体从放置支架内部弹出的弹出机构。本实用新型不仅操作简单，还能够方便对硬盘主体进行拿取。
H01L23/488  ,芯片结构、芯片制造方法和固态硬盘 [发明],本发明公开一种芯片结构、芯片制造方法和固态硬盘，其中，芯片结构包括基底、裸片和至少一个桥接件，基底包括裸片安放位和若干引脚；裸片设于裸片安放位上，裸片包括若干焊脚；桥接件设置于裸片上；裸片的部分焊脚与基底的引脚对应连接，每一桥接件连接裸片的多个相同信号的焊脚。本发明技术方案，降低了芯片迭代更新的成本。
G11B33/08  ,一种计算机硬盘防损坏保护装置 [发明],本发明涉及计算机硬盘技术领域，具体涉及一种计算机硬盘防损坏保护装置，包括壳体，所述壳体的内部设置有多个用于对移动硬盘进行限位的限位机构，多个所述限位机构的之间设置有用于对移动硬盘进行固定的固定机构。本发明中，通过将匚型框的一侧面两端均嵌入固定有与磁铁一相互排斥的磁铁三，匚型框的底面嵌入固定有与磁铁二相互排斥的磁铁四，可以使对应位置处的匚型框悬浮在壳体的内部，可以防止车辆在颠簸的路面行驶时，壳体受到的振动传递给移动硬盘，可以防止移动硬盘频繁的受到振动，致使硬盘内部的磁头损坏，导致硬盘内的存储文件丢失，且通过对应位置处的两个拉绳一可以防止对应位置处的匚型框倾倒侧翻。
H05K7/02  ,机柜用的缠绕线固定结构 [实用新型],本申请涉及一种机柜用的缠绕线固定结构，包括：理线器。将理线器放置在自助机柜的内部，用于整理、规整自助机柜内部的数据传输线和电源线。其中，理线器包括底板和理线板，理线板垂直固定在底板上，底板的板面点焊连接在机柜的内部，且理线板上沿长度方向开设有多个理线孔，用于缠绕数据传输线和电源线，此外理线孔的截面形状为水滴状，且理线孔的截面较小端与理线板远离底板的一侧连通，在将线管缠绕在理线孔时，理线孔的开口较小端起到阻挡的作用，避免线管滑脱，提升理线孔缠绕电源线的稳定性。
G11C13/04  ,一种数字胶片写入装置及写入方法 [发明],本发明实施例公开了一种数字胶片写入装置及写入方法。数字胶片写入装置用于在数字胶片上曝光灰阶点阵图像，包括胶片运动单元、控制器、位移传感器、胶片齿孔检测传感器、激光器和光机；胶片运动单元用于带动数字胶片匀速运动；胶片齿孔检测传感器用于检测胶片齿孔数，给控制器提供帧起始信号；位移传感器用于检测数字胶片的运动距离，并根据数字胶片的运动距离向控制器提供触发信号；控制器根据触发信号，控制激光器和光机在数字胶片的预设位置曝光。本发明实施例的技术方案，改变了核心光机的工作方式，采用数字胶片不间断匀速运行，光机进行行扫描工作方式，实现了图像大小的灵活定义和写入速度的提升，使曝光像素的色阶稳定性得到优化。
G11B7/0045  ,基于嵌入式系统的双光盘无缝衔接刻录音视频的方法 [发明],本发明涉及数据存储备份技术领域，尤其涉及一种基于嵌入式系统的双光盘无缝衔接刻录音视频的方法。步骤S1，缓存待刻录音视频信息；步骤S2，装载A盘；步骤S3，刻录；步骤S4，周期性检测内存占比并将对应参数调节至对应值；步骤S5，B盘继续进行刻录并计算A盘的音频信息相似度，并根据相似度将刻录单元针对B盘刻录过程中对应的运行参数调节至对应值；步骤S6，发送终止信号完成刻录。现有技术相比，本发明的有益效果在于，在对A盘刻录过程中，中控单元通过周期性对A盘内内存占比进行检测，从根据检测结果将对应参数调节至对应值，从而保证刻录数据完整，从而保证刻录效果。
G11B33/04  ,一种高速传输散热强的M.2固态硬盘盒 [实用新型],本实用新型公开了一种高速传输散热强的M.2固态硬盘盒，包括铝壳主体和线路板；铝壳主体上设置有塑料内架，线路板设置于塑料内架内；铝壳主体表面设置有第一避位槽；第一避位槽内安装有铝壳面板；线路板与铝壳面板上下相对设置；本实用新型通过在铝壳主体上设置用于固定线路板的塑料内架，在铝壳主体表面设置第一避位槽，并在第一避位槽内安装铝壳面板，将线路板与铝壳面板上下相对设置，由于铝合金材质具有良好的散热特性，从而实现散热。
G11B33/12  ,板载表贴存储硬盘及板载表贴存储硬盘的设计方法 [发明],本申请涉及计算机应用技术领域，公开一种板载表贴存储硬盘，所述存储硬盘以通用密集型计算刀片作为技术验证平台，以X86架构E5V4服务器平台作为核心处理器，搭配PCH桥片，选用佰维128GB SATA NANDrive嵌入式闪存固态硬盘芯片，采用单路SATA信号连接处理器与SATA芯片，所述计算刀片设计符合ANSI/VITA 65‑2010：SLT6‑PAY‑4F1Q2U2T‑10.2.1标准，采用标准6U VPX架构。本发明中，该硬盘采用完全板载表贴设计将芯片、电路、元器件等全部内置在一块小型化的PCB板上，实现高度集成，降低了空间占用和系统复杂度，板载设计可以通过优化布局和线路设置等方法有效提升电路的抗干扰能力，减少外界噪声对系统的影响，从而提高系统的稳定性和可靠性。本申请还涉及一种板载表贴存储硬盘的设计方法。
H01R13/627  ,一种方便固定的数据安全储存器 [实用新型],本实用新型属于储存器领域，具体的说是一种方便固定的数据安全储存器，包括保护壳、调节固定机构、限位装置；调节固定机构包括：固定轴、活动轴、按压板、升降轴、上夹板、卡齿、卡槽；保护壳的顶部固定连接有固定轴，固定轴的内壁活动套接有活动轴，活动轴的一侧固定连接有按压板，按压板的另一侧固定连接有升降轴，升降轴的底部固定连接有上夹板；通过上夹板向前移动，卡齿和卡槽之间的卡接，实现整体和接口之间的固定，拆卸时取消限位装置的固定，上夹板和下夹板之间产生作用力消除，通过第一弹簧将上夹板回弹，解决了磨损到一定程度时将不会产生固定作用的问题，提高了固定的可变性。
G11B33/08  ,存储装置以及车辆 [实用新型],本申请涉及一种存储装置以及车辆，存储装置包括存储盘、控制电路板以及连接件。存储盘具有第一接插端。控制电路板具有第二接插端，第二接插端电连接于第一接插端。连接件至少部分沿第一方向设置于存储盘与控制电路板之间，连接件包括基体以及设置于基体的连接部，存储盘与控制电路板各自通过连接部与基体连接设置。本申请实施例能够利于安全性以及可靠性。
G11B33/04  ,一种快闪存储器装置及其抹除方法 [发明],本发明公开了一种快闪存储器装置，包括安装板、存储器主体，所述安装板上接触有存储器主体，所述存储器主体上接触有安装块，所述安装块上设置有限位机构，所述存储器主体上设置有存储模块，所述存储器主体上设置有读取模块，所述存储器主体上设置有抹除模块，所述存储器主体上设置有智能模块。通过设置有安装块、滑块、弹簧、卡块等部件，可通过移动滑动，使滑块对弹簧进行挤压，从而使滑块带动卡块在安装板上的卡槽内滑动，使卡块不再与安装板卡接，便可解除对存储器主体的限位，便可对存储器主体进行拆卸，可在对存储器主体检修保养时方便对存储器主体进行拆卸，解决了在存储器检修保养时不便于拆卸。
G11B33/12  ,一种互联网数据管理存储设备 [实用新型],本实用新型提供一种互联网数据管理存储设备，包括一存储机构，存储机构包括一操作架，该操作架的表面套设有环形套，环形套的边侧横向安装有一硬盘箱，硬盘箱的中部安装有一控制箱，控制箱的箱体中部安装有一装配架，装配架的表面开设有若干个独立的弧形开槽，弧形开槽的槽位中部开设有联动开孔，联动开孔的中部密封联通有一调节支架。本实用新型：通过设有的硬盘箱、环形套和控制箱的箱体结构实现接入，采用的方形调节块和内置的横向承载板的板面内部实现连通，采用的固态硬盘放置开槽的槽位接通后实现读取，采用的固态硬盘放置开槽的槽位结构实现一插入后将互联网数据的写入储存。
G11B33/02  ,一种用于数据分析的存储装置 [实用新型],本实用新型公开了一种用于数据分析的存储装置，包括底座、储存箱，还包括四个导向杆、数据储存组件、多个储存组件定位装置；所述底座的底部四角均固定安装有支撑腿，所述储存箱固定在底座的顶部；四个所述导向杆分别设置在底座的内部四角，且导向杆的两端分别与底座的内顶壁和内底壁固定连接；多个所述储存组件定位装置由上至下的等距离排列并安装在导向杆的外侧。本实用新型通过设置的支撑板将存储器进行临时支撑，方便存储器的放置，然后转动支撑板，将支撑板卡入到数据储存组件内，将数据储存组件进行前后限位，避免数据储存组件移动；通过设置的限位板的设置将数据储存组件的高度进行限位。
H04N23/51  ,一种审讯询问用笔录设备 [发明],本发明公开了一种审讯询问用笔录设备，涉及笔录设备技术领域；而本发明包括辅助机构，辅助机构的顶端固定连接有摄像装置本体，且摄像装置本体的一侧设有配合使用的镜头本体，摄像装置本体的另一侧设有第一充电口，且摄像装置本体上设有与镜头本体配合使用的保护机构与清洁机构；辅助机构的设置使用，能够将摄像装置本体与录音装置本体便捷移至合适位置与高度进行使用，实用性更高，保护机构与清洁机构的配合使用，能够在装置闲置期间对镜头本体进行遮挡保护，从而能够避免镜头本体出现碰撞损坏的现象，此外，能够在开启保护盖以及闭合保护盖时均对镜头本体进行清洁，从而能够将镜头本体上的灰尘去除，进而保障了摄像装置本体的正常使用。
G01S19/21  ,一种导航欺骗模拟装置 [发明],本发明属于卫星导航技术领域，提供了一种导航欺骗模拟装置，包括载板、卫星接收板卡、信号生成模块、PCIe固态硬盘和核心板；卫星接收板卡和载板互联，用于接收调整信号强度的射频信号，完成原始观测数据输出；信号生成模块和载板互联，用于接收卫星射频信号并定位GPS频点接收机和/或北斗频点接收机，实时输出接收卫星情况；PCIe固态硬盘和载板互联，用于存储卫星的原始观测数据；核心板通过和载板对插实现核心板与信号生成模块、PCIe固态硬盘的连接，核心板包括ADC电路用于存储导航欺骗模拟装置生成的输出中频信号。通过以上两种信号与信息层数据的保存，能够很好的查看场景的定位授时情况，同时也能够根据采集的中频数据进行场景的再恢复。
G11B33/14  ,一种基于FPGA的信息管理装置 [发明],本发明公开了一种基于FPGA的信息管理装置，本发明涉及FPGA技术领域。该一种基于FPGA的信息管理装置，通过降温机构利用降温壳的内部在和硬盘的外壁贴合的过程中能有效对其进行换热，而空气在流动腔内部活动的过程中，可以将降温壳吸附的热量带走，因为细口内部口径小于内部流动腔口径，在排风扇抽气时，气流会在流动腔的内部高速流动，在流动的过程中细口会产生负压差，致使细口的内部会形成吸力，让降温壳紧紧的吸附在桌面，使得工作的过程中不容易产生偏移，这使得在降温的同时还能让其限位在放置的位置，避免其会产生偏移。
G11B33/04  ,一种硬盘自动存储记录安全箱 [发明],本发明涉及一种硬盘自动存储记录安全箱，一种硬盘自动存储记录安全箱，包括下机柜和上箱体组件，上箱体组件右侧设置有人脸识别模组，上箱体组件左上方设置有硬盘入口，上箱体组件还设置有光栅传感器和自动门，下机柜设置有扫描组件、RFID阅读组件、推盘组件、下柜光栅传感器和下柜滑动门。本发明通过上下两个箱体和入口，实现安全全自动记录存储，一旦存放间不能被不法取出，防止重要数据泄露或丢失；通过人脸识别，有记录的存储硬盘，保护重要数据，和避免工人人员外打开或者不知道是谁存储；通过光栅传感器和感光片，防止二次打开，或泄露，实现后期长期保护；通过全程电子控制，实现大量和不同人的存储。
G11B33/02  ,一种数据存储装置 [发明],本发明涉及数据存储设备技术领域，且公开了一种数据存储装置，包括储存组件，包括储存服务器本体和插口面板，所述插口面板固定于储存服务器本体前侧；以及固定组件，设置于插口面板一侧，包括硬盘盒、固定盒、齿轮、齿板、移动板、限位块、拉簧、复位板、保护件以及限位槽，所述硬盘盒设置于插口面板一侧，所述固定盒固定于硬盘盒内部，所述齿轮设置于固定盒内部，所述齿板啮合于齿轮一侧，所述移动板固定于齿板一侧。本发明所达到的有益效果是：通过固定组件的设置，能够方便快速拆卸硬盘盒，简化硬盘更换的操作步骤，通过保护件的设置，能够对插口面板预留的硬盘接口进行防护，提高保护效果。
G11B20/10  ,共享麦克风录音数据方法、系统及存储介质 [发明],本发明涉及音频录音技术领域，其公开了一种共享麦克风录音数据方法、系统及存储介质。其中方法包括：所述录音控制模块根据录音指令获取麦克风录音数据，并对所述麦克风录音数据进行分发；所述录音缓存模块接收所述录音控制模块分发的所述麦克风录音数据，并将所述麦克风录音数据发送至所述主机控制模块；所述主机控制模块将接收的所述麦克风录音数据发送至所述第二录音应用程序中以使所述第二录音应用程序读取所述麦克风录音数据。本发明实施例的双主机均可获取到麦克风的实时录音数据，共享一个麦克风的录音数据，实现了同时录音的效果，而且无需额外配置麦克风切换装置，节约了成本。
G11B33/14  ,一种带主动散热的相机内存卡的读取装置及数据存取盒 [实用新型],本实用新型提供一种带主动散热的相机内存卡的读取装置及数据存取盒，包括PCB板和直流风扇，所述PCB板的下表面设有固态硬盘插槽，所述PCB板的上表面安装有USB‑C数据接口和读卡器卡槽，所述PCB板上还安装有直流风扇供电接口，所述直流风扇供电接口与所述直流风扇相插接；将相机读卡器和外置固态硬盘合二为一，不但节省了使用成本，还可以将相机内存卡的数据直接复制到外置固态硬盘，大大提高了工作效率。本实用新型的主动散热装置，可以使固态硬盘长期稳定工作。
G11B33/04  ,一种便携式的数据存储盘 [实用新型],本实用新型公开了一种便携式的数据存储盘，包括：箱体；箱盖，转动设置在所述箱体的顶端后侧；封盖，固定设置在所述箱体的内腔顶端；存放壳，所述封盖的底端从左至右依次固定设置有若干个存放壳，且所述存放壳的顶端为贯通状；固定防护机构，设置在所述存放壳的内腔。该便携式的数据存储盘，可以同时容纳携带多个数据存储盘，方便了需要大量存储空间的工作场景，通过设置有固定防护机构，能够夹紧不同大小的数据存储盘，并提供一定的缓冲和防护性能，有效保护存储盘不受损坏，通过在标签槽内插入相应的标签，可以对不同的数据存储盘进行区别分类和标识，方便快速查找所需数据，可以减少携带多个存储盘时的麻烦和混乱。
H04N5/907  ,一种会议视频存储装置 [实用新型],本实用新型涉及存储装置技术领域，具体为一种会议视频存储装置，包括固定台和存储装置本体，所述固定台的顶部固定安装有视频会议装置，所述视频会议装置的顶部中间位置设置有摄像头，所述视频会议装置的基面一侧嵌入安装有硬盘状态显示屏，所述视频会议装置的基面右侧开设有安装槽，所述安装槽的内部连接有存储硬盘，所述视频会议装置的右侧上方开设有若干散热孔，所述散热孔的外侧连接有防尘板，利用连接条、导热管以及散热风扇的设计，可以将存储硬盘表面的热量导到散热风扇一侧，并通过散热风扇将热量从散热孔排出，以起到对存储硬盘进行散热的目的。
H05K5/02  ,一种可收纳式数据存储器 [实用新型],本实用新型公开了一种可收纳式数据存储器，包括存储器主体和防护机构；存储器主体包括防护壳、存储芯体和USB接口件，防护壳上开设有与USB接口件相对应的通槽；防护机构包括滑动设置在防护壳的一侧的防护件和控制USB接口件进行水平移动的移动件，防护件上设置有与通槽相对应的密封块，防护件和密封块配合可对通槽进行遮挡密封。本实用新型的一种可收纳式数据存储器，防护壳、防护件和密封块能够使得USB接口件在使用完成之后进行有效的密封保护，通过设置的移动件、外接套和伸缩外接件，能够在USB接口件需要使用时将USB接口件从防护壳的内部移出，从而延长了USB接口件的使用寿命，降低了人们的经济损失，方便了人们的使用。
G11B33/08  ,一种固态硬盘的防震装置 [实用新型],本实用新型公开了一种固态硬盘的防震装置，属于固态硬盘技术领域，其技术方案要点包括安装板，所述安装板内部的顶部活动连接有安装架，所述安装架的内部放置有硬盘本体，所述安装架的底部固定连接有减震机构，所述减震机构的底部与安装板的内壁固定连接，所述安装架的两侧均活动连接有限制板，所述限制板的底部与硬盘本体的顶部紧密接触，解决了现有的固态硬盘固定在机箱内部，其缺乏防震装置，在机箱搬运或长期运行过程中，会产生各种震动，这些震动会作用于固态硬盘上，久而久之会对固态硬盘的运行造成影响，震动严重时甚至会造成固态应坡损坏，给用户的使用带来麻烦，从而影响使用效果的问题。
G11B3/32  ,一种可调节壁挂式电唱机 [发明],本发明涉及壁挂式电唱机技术领域，提出了一种可调节壁挂式电唱机，其通过第一电机、第一传动轮和安装柱等组件的设置，便于对唱片进行固定的同时，还可以使唱片进行转动，配合唱针进行播放，同时通过第二电机、螺杆和滑动块等组件的设置，便于对安装板进行支撑的同时，还可以对电唱机进行高度调节，包括固定板，还包括安装板，固定板上开设有两个滑动槽，两个滑动槽内均滑动连接有滑动块，安装板固定连接在两个滑动块上，安装板内固定连接有第一电机，第一电机的输出端固定连接有第一传动轮，第一传动轮的底端固定连接有安装柱，安装柱贯穿安装板，安装柱上固定连接有安装座，安装柱上开设有十字凹槽，安装柱的底端固定连接有多个限位块。
G11B20/10  ,一种精准的音频延时播放方法及装置、芯片 [发明],本发明提供一种精准的音频延时播放方法及装置、芯片，所述方法包括：步骤S100：dongle端接收设备端传输的音频数据，并将首次接收所述音频数据的时间设置为初始时间；步骤S200：所述音频数据经第一变采样模块处理后得到PCM数据；步骤S300：所述PCM数据进行编码生成编码数据，每一帧所述编码数据生成有对应的时间戳信息；步骤S400：所述编码数据及其对应的所述时间戳信息从所述dongle端发送给蓝牙装置端；步骤S500：在所述蓝牙装置端解码所述编码数据得到解码数据；步骤S600：所述解码数据经第二变采样模块处理后，发送给DAC模块进行数模转换后播出；本发明所提供的精准的音频延时播放方法及装置、芯片实现了精准延时播放控制，解决主从设备时钟同步及播放卡顿等问题。
G11B33/04  ,一种硬盘拓展坞 [实用新型],本实用新型实施例公开了一种硬盘拓展坞，包括：外壳以及PCB板，所述PCB板安装于所述外壳内，所述PCB板上通过可拆卸结构连接有硬盘，所述可拆卸结构包括紧固件以及设置在所述PCB板上的固定孔，所述紧固件分别与所述硬盘以及所述固定孔连接，且所述固定孔的个数至少为2个，所述固定孔沿着所述PCB板的长度方向间隔布置。通过实施本实用新型实施例的硬盘拓展坞可实现能满足消费者不同的使用需求，并且便于更换不同的硬盘。
G11C7/16  ,一种具有音乐播放功能的U盘 [实用新型],本实用新型公开了一种具有音乐播放功能的U盘，包括壳体、PCB板、可充电锂电池、主控芯片、存储模块、蓝牙模块、USB插头、3.5mm耳机插孔、LED指示灯、控制按键、音量大小调节按键以及防尘帽，壳体的前端部凸设有一连接部，USB插头凸设于连接部的前端部，3.5mm耳机插孔嵌设于壳体的后端部，LED指示灯和控制按键分别嵌设于壳体的上端壁上，音量大小调节按键嵌设于壳体的侧壁上，防尘帽可拆卸地盖设于壳体的前端部。本实用新型的技术方案能够使得U盘既可以作为普通闪存盘使用，还可以充当便携式音乐播放器使用，可通过3.5mm耳机插孔连接有线耳机，还可通过蓝牙连接无线耳机听音乐，使用操作方便，且装配方便快捷，牢固可靠，小巧轻便，容易携带，实用性强。
G11B33/14  ,一种双层PCB板结构硬盘散热结构 [实用新型],本实用新型公开了一种双层PCB板结构硬盘散热结构，包括上壳体、下壳体、散热板、第一PCB板、第二PCB板，所述上壳体的一端与所述下壳体的一端相连接，所述上壳体的另一端、所述散热板的一端、所述下壳体分别进行连接，所述第一PCB板设置在所述上壳体与所述散热板之间，所述第二PCB板设置在所述散热板与所述下壳体之间；所述第一PCB板、所述第二PCB板上均设置有芯片颗粒。本实用新型通过设置散热板，通过将第一PCB板、第二PCB板及芯片颗粒的热量传导至散热板，散热板将热量快速传导至上壳体、下壳体，再传导至空气中的散热方式，可以改善现有技术中固态硬盘散热效果不佳的缺点；此外，通过设置双层PCB板，有效扩大了硬盘容量，硬盘的性能也得到了大幅提升。
G11B33/08  ,一种云存储设备及方法 [发明],本发明提供一种云存储设备及方法，涉及云存储技术领域，解决现有技术中在设备发送跌落或者碰撞时，会对磁盘造成损伤，使得磁盘损坏后数据无法复原的问题。该云存储设备包括：壳体；第一驱动马达，安装在所述壳体上；磁盘，与所述第一驱动马达连接；防损机构，包括连接装置和回收装置，所述连接装置用于连接所述第一驱动马达和所述磁盘；所述回收装置用于在所述连接装置断裂时，收纳并吸附所述磁盘。本发明提供的方案当连接装置断裂时，磁盘会被收纳进回收装置的内部，并被回收装置吸附，防止磁盘表面形成的磁化图案遭到破坏，避免磁盘内部数据的丢失。
G11B20/10  ,音频播放方法、装置、音频播放设备以及电子设备 [发明],本申请关于一种音频播放方法、装置、音频播放设备以及电子设备，属于音频处理技术领域，该方法中，音频播放端在播放音频时，通过已播放的音频片段，预测下一音频片段的播放模式为消音模式还是正常播放模式，基于所预测的播放模式，对该下一音频片段进行播放，与通过内容平台对音频进行审核和消音相比，能够降低对包含敏感内容的音频漏消音的概率，并且，能够降低音频审核所耗费的人力成本和时间成本。
G11B17/051  ,光盘库 [实用新型],本实用新型公开了一种光盘库，其属于光存储技术领域，光盘库包括：外箱体，其内设置有容置腔；光盘笼，可转动设置于容置腔内；光驱，固定安装于容置腔内且位于光盘笼的旁侧；夹辊组件安装底座，固定安装于容置腔内且位于光盘笼和光驱之间；夹辊组件，包括夹辊支架、主动夹辊和被动夹辊，主动夹辊和被动夹辊均可转动设置于夹辊支架上，主动夹辊和被动夹辊之间设置有光盘输送狭缝，夹辊支架和夹辊组件安装底座中的一个上设置有长条孔，长条孔沿垂直于光盘输送狭缝中的光盘输送方向延伸，另一个上设置有与长条孔配合的安装孔。本实用新型能够保证光盘在光盘输送狭缝和光驱的光盘进出口之间传输的流畅性，避免损伤光盘。
G11B17/04  ,光盘输送控制方法、装置、光盘库及电子设备 [发明],本发明公开了一种光盘输送控制方法、装置、光盘库及电子设备，其属于光存储技术领域，光盘输送控制方法包括：S1、根据上一个光盘的输送状态，确定本次待输送的光盘的需要驱动力T；S2、按照需要驱动力T输送光盘；S3、判断光盘首次输送是否成功；如果是，则记录本次输送光盘的输送状态，并返回步骤S1以执行对下一个光盘的输送；如果否，则执行步骤S4；S4、进行对光盘的重新输送操作并判断重新输送操作是否成功；若对光盘的重新输送操作成功，则记录该次重新输送光盘的输送状态，并返回步骤S1以执行对下一个光盘的输送；若对光盘的重新输送操作失败，则判定本次输送任务失败。本发明能够保证光盘输送的稳定性，避免卡顿。
G11B33/12  ,固态硬盘封装结构 [发明],本申请涉及固态硬盘技术领域，具体公开了一种固态硬盘封装结构，包括盖体、PCBA板和固态硬盘，盖体包括上盖和下盖，上盖和下盖可拆卸连接，上盖和下盖组合形成有容置腔，下盖上开设有开口，PCBA板和固态硬盘放置在容置腔内，由于上盖和下盖可拆卸连接，因此在固态硬盘发生损坏时，将上盖拆下再对固态硬盘进行更换；PCBA板包括PCB板和第一金手指组，第一金手指组穿过开口置于所述容置腔外，固态硬盘包括固态硬盘存储模块和第二金手指组，固态硬盘模块与第二金手指组相连接，第一金手指组的形状与第二金手指组的形状完全相同，以便于与外部设备的SATA接口进行连接，在保护固态硬盘的同时，实现固态硬盘内数据的读取和记录。
G11B17/051  ,光盘夹取装置 [实用新型],本实用新型公开了一种光盘夹取装置，其属于光盘输送技术领域，光盘夹取装置包括：夹辊支架；主动夹辊，可转动设置于夹辊支架上，主动夹辊的上端相对夹辊支架的上表面凸出形成第一凸出轴，第一凸出轴上设置有第一卡簧，主动夹辊的外表面设置有摩擦凸点和/或摩擦凹槽；被动夹辊，可转动设置于夹辊支架上，被动夹辊的上端相对夹辊支架的上表面凸出形成第二凸出轴，第二凸出轴上设置有第二卡簧，被动夹辊的外表面设置有摩擦凸点和/或摩擦凹槽；夹辊压片，设置于夹辊支架的上表面，主动夹辊的上端能够与夹辊压片的下表面抵接，被动夹辊的上端能够与夹辊压片的下表面抵接。本实用新型能够防止主动夹辊和被动夹辊沿轴线方向位移过大，保证光盘的输送。
G06F1/18  ,固态硬盘载体以及机箱 [实用新型],本申请提供一种固态硬盘载体以及机箱，该固态硬盘载体包括：本体，用于与固态硬盘连接，所述本体沿第一方向的第一侧面设置第一安装件；磁消部，所述磁消部上设置第二安装件，所述第二安装件与所述第一安装件可拆卸连接，所述磁消部能够与机箱内壁接触，所述第一方向与所述固态硬盘的厚度方向一致。本申请提供的固态硬盘载体，通过设置与固态硬盘连接的本体，且本体与磁消部可拆卸连接，通过本体与磁消部连接与否，获得不同尺寸的固态硬盘载体，来适应不用尺寸的固态硬盘，通用性更好，实用性更强，且操作简单。本申请无需采用不同的模具生产不同尺寸的固态硬盘载体，而磁消部因为其结构简单，降低了模具的设计费用，降低了其生产成本。
G11B33/04  ,竖插式硬盘结构及网络设备 [实用新型],本申请提供了竖插式硬盘结构及网络设备，其中竖插式硬盘结构包括硬盘支架，硬盘支架放置硬盘，硬盘随硬盘支架竖向放置在硬盘框内，其特征在于，硬盘支架的上侧设有驱动片，驱动片两端固定在硬盘框的两侧，硬盘支架上侧还设置有滑轨，驱动片位于滑轨内可滑动，驱动片上设有锁合件，锁合件用于与连接进行锁合连接，锁合件与连杆一端锁合连接，连杆的另一端固定在滑轨侧面，当锁合件与连杆锁合连接，硬盘固定于硬盘框内；当锁合件与连杆分开，硬盘与硬盘框脱开。本申请实施例在单个硬盘框内实现多层硬盘安装。硬盘安装结构体积小，可以在硬盘自身厚度基础上不再额外占用空间，空间合理利用。
G11B17/22  ,一种用于光存储介质读取记录及迁移的设备 [发明],本发明涉及储存数据库技术领域，尤其涉及一种用于光存储介质读取记录及迁移的设备，包括在X、Y、Z轴方向移动的移载座，移载座设置有能够插入至储存介质的手指座，手指座安装有对堆叠的储存介质提起的第一活动件和第二活动件；移载座安装有对储存介质的数量进行检测的检测组件；检测组件包括在移载座的Z轴方向活动的检测条，检测条位于手指座外围，检测条安装有纵向布置的计数条，手指座插入至堆叠的储存介质后，检测条抵住储存介质纵向升起；移载座下方设置有移载平台，移载平台设置有储存盒进行支撑的支撑结构，移载平台设置有沿支撑结构长度方向移动的夹持件，夹持件包括能够摆动地扣入至储存盒的扣件，夹持件通过扣件将储存盒抽出或推回。
G06F21/78  ,一种数据储存用加密移动硬盘 [实用新型],本实用新型公开了一种数据储存用加密移动硬盘，包括加密储存硬盘主体、升降收纳管。本实用新型通过升降座将加密储存硬盘主体和升降收纳管相连接，并且设置有管帽将引导管的顶部通孔盖住，通过卡扣提高管帽与引导管的牢固性，并且在升降收纳管的外壳粘有防水层，达到防尘、防水、防护性好的优点，通过在升降座底部设置有升降杆和旋转杆，转动旋转杆，通过螺纹传动使升降座在引导管中上下移动，从而使加密储存硬盘主体能够上下伸缩，达到提高使用便捷实用性的优点。
G11B17/04  ,用于检测储存介质数量的移载机构 [实用新型],本实用新型涉及储存介质数据库技术领域，尤其涉及一种用于检测储存介质数量的移载机构，包括在X、Y、Z轴方向移动的移载座，移载座安装有插入至储存介质的手指座以及对储存介质的数量进行检测的检测组件；检测组件包括在移载座的Z轴方向活动的检测条，检测条安装有纵向布置的计数条，手指座插入至堆叠的储存介质后，检测条抵住储存介质纵向升起；需要检测数量时，移载座移载至储存介质正上方后，纵向移动地将手指座插入至堆叠的储存介质内，检测条抵住储存介质，检测条和计数条同时向移载座顶部活动升起，可通过观察升起的计数条高度，得出手指座插入的高度，即可计算得出储存介质的数量，便于后续的放入，减少超量的现象发生。
